"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Sorting Number","Excavation Method","Mammal","Nisp","Weight (g)","Element","Spine Portion","Fusion Status","# Of Fragments","Lateral Present","Principle Author / Analyst","Side","Side (english)","Dorsal and Middle Present","Mollusk","Cranial Present","Mid-shaft Present","Proximal and Shaft Present","Medial Present","Proximal Present","Cranial Protion","Caudal Present","Aves","# Of Complete Bones","Stylopod","Burning- Grey","Dorsal Present","Mandibular Portion","Gb","Phalanx","Glpe","Bp","Tp","Ld","Bd","Body Size","Tal_gll","Tal_glm","Tal_tm","Tal_bd","Gl","V_pl","Distal Present","Shaft and Distal Present","Payne (1973) Mandible Wear Stage","Burning- Black","Bpc","Carpal/tarsal","Ventral Present","Tal_tl","Tooth Wear (grant)","Humerus Breadth Of Trochlea","Humerus Height Of Trochlea","Cox_la","Cox_kb","Cox_kh","Sex","Middle and Ventral Present","Cut Marks","Carnivore Gnawing","Part Burned","V_bfcr","V_bfcd","V_h","V_lcde","V_lapa","V_bpacd","V_kbw","Scap_klc","Td","Gldp4","Gbdp4","Glm1","Gbm1","U_hz_bas","Oroabohz","Dorsobhz","Glm3","Gbm3","Burning- Brown","Moll_gh","Cox_ku","Bfp","Scap_glp","Lg","Bg","Moll_gl","P3_dls","P3_ld","P3_mbs","Others","Bfd","Burning- White","Left","Dd","Cd","Pisces","Ulna Measurement Tpa","Ulna Measurement Kto","Scap_dha","Tc","Lop","Chopped"
"http://opencontext.org/subjects/53F4C9B9-B0C6-4386-A80C-B69B7BDEC24A","Bone 21","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/DDE02DED-5A18-4743-D22C-2887BDDFD29C","Turkey","Barcın Höyük","Trench L11","Phase VIA or VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002413","cervical vertebra","","","","","","","0.00021","hand collected","Bos primigenius f. taur.","1.0","22.0","Vert. cerv.","V.cerv.arcus","","1.0","","Alfred Galik","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/E751A1B9-1A76-41CA-D155-C8F0350BB2D5","Bone 22","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/DDE02DED-5A18-4743-D22C-2887BDDFD29C","Turkey","Barcın Höyük","Trench L11","Phase VIA or VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002413","cervical vertebra","","","","","","","0.00022","hand collected","Bos primigenius f. taur.","1.0","10.5","Vert. cerv.","V.cerv.postzyg.","","1.0","","Alfred Galik","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/8BDE53E3-3A60-4A5F-AFD2-2B71B960B8F7","Bone 23","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/DDE02DED-5A18-4743-D22C-2887BDDFD29C","Turkey","Barcın Höyük","Trench L11","Phase VIA or VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","","","","","0.00023","hand collected","Bos primigenius f. taur.","1.0","6.5","Phalanx prox.","","","1.0","","Alfred Galik","0","","","","","","","","","","","","","","","","","","P.prox.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/7822E4FC-F572-41FF-55EA-DA73E11240A6","Bone 24","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/DDE02DED-5A18-4743-D22C-2887BDDFD29C","Turkey","Barcın Höyük","Trench L11","Phase VIA or VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","","","","","0.00024","hand collected","Bos primigenius f. taur.","1.0","7.0","Phalanx prox.","","","1.0","","Alfred Galik","0","","","","","","","","","","","","","","","","","","P.prox.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/DE9CDDAE-B90B-484B-1222-CFC423521908","Bone 25","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/DDE02DED-5A18-4743-D22C-2887BDDFD29C","Turkey","Barcın Höyük","Trench L11","Phase VIA or VIB","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","0.00025","hand collected","sizeclass mid sized mammal","4.0","3.0","Langknochen","","","4.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A54D0428-AC47-48ED-4FFD-C425E919FECE","Bone 26","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/DDE02DED-5A18-4743-D22C-2887BDDFD29C","Turkey","Barcın Höyük","Trench L11","Phase VIA or VIB","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","0.00026","hand collected","sizeclass large mammal","2.0","8.5","Langknochen","","","2.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/4066A657-D47E-499F-8D9A-590C8F279652","Bone 27","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/DDE02DED-5A18-4743-D22C-2887BDDFD29C","Turkey","Barcın Höyük","Trench L11","Phase VIA or VIB","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.00027","hand collected","sizeclass large mammal","6.0","13.0","Costa","","","6.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/D6734E12-86A5-4F65-8211-8F76FF74D940","Bone 28","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00028","hand collected","Bos primigenius f. taur.","1.0","4.0","cran. Fragm.","","","1.0","","Alfred Galik","0","","","","","","","","","zygom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/E8CABC63-7F6B-4D7B-E52F-0B6E7446D009","Bone 29","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00029","hand collected","Bos primigenius f. taur.","1.0","7.0","cran. Fragm.","","","1.0","","Alfred Galik","dext","right","","","","","","","","Os incisivum","","","","","","","","","","","","","","","midsize","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/FD7E43D2-D1FD-45DE-DB88-2D82B5F3ADAD","Bone 30","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.0003","hand collected","Bos primigenius f. taur.","1.0","7.0","cran. Fragm.","","","1.0","","Alfred Galik","0","","","","","","","","","P.cornual.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/D59DE7A0-972A-4D67-3FDD-77EAFAE87A48","Bone 31","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","","","0.00031","hand collected","Bos primigenius f. taur.","1.0","109.8","Humerus","","dE_f","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","large","","","","","","","","","","","","","","","","79.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/2909C7C9-9DB8-4531-A610-DCC4DEE5B359","Bone 32","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001423","radius bone","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-unfused","Distal epiphysis unfused","","","0.00032","hand collected","Bos primigenius f. taur.","1.0","114.5","Radius","","dE_uf","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/50EAA7C0-99D0-4DE7-1DFA-FC67875C2468","Bone 33","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0006849","scapula","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-unfused","Distal epiphysis unfused","","","0.00033","hand collected","Bos primigenius f. taur.","1.0","13.0","Scapula","","dE_uf","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/F4DC33F8-989E-4698-6B9A-0FF4A3EBEE98","Bone 34","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001272","innominate bone","","","","","","","0.00034","hand collected","Bos primigenius f. taur.","1.0","10.5","Coxa","","","1.0","","Alfred Galik","0","","","","","","","","","","","","","Corpus il.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/3315F00D-7E6C-4035-693C-783482ABD51F","Bone 35","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0004301","middle phalanx","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","","","0.00035","hand collected","Bos primigenius f. taur.","1.0","21.0","Phalanx med.","","pE_f","","","Alfred Galik","0","","","","","","","","","","","","1.0","","","","","","P.med.ant.","","31.7","36.9","25.3","27.3","small","","","","","41.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/D4C46FD7-6F78-4312-B9C8-37E371E52A99","Bone 36","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0004300","distal phalanx","","","","","","","0.00036","hand collected","Bos primigenius f. taur.","1.0","1.5","Phalanx dist.","","2-4m","","","Alfred Galik","0","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0","26.4","7.5","","","","","","","","","","","","",""
"http://opencontext.org/subjects/199E6826-2E8F-4F63-7F19-B8383A214BEE","Bone 37","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003268","tooth of lower jaw","","","","","","","0.00037","hand collected","Bos primigenius f. taur.","1.0","15.5","dens inf.","","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","m3","","","","","","","","","","","","","","","","","","","","","","","m3c-d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/AFD42C01-01C8-4725-FA0D-B53E086E8705","Bone 38","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00038","hand collected","Ovis/Capra","1.0","0.5","cran. Fragm.","","","1.0","","Alfred Galik","0","","","","","","","","","Os nasale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/789A7D32-7D0C-4AF1-EBB6-992B71CEF258","Bone 39","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.00039","hand collected","Ovis/Capra","1.0","2.0","cran. Fragm.","","Sutur_f","1.0","","Alfred Galik","0","","","","","","","","","Os occipitale","","","","","","","","","","","","","","","small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/26A71FDF-D98B-421C-8DCE-F04067EEA43E","Bone 40","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.0004","hand collected","Ovis/Capra","1.0","4.0","cran. Fragm.","","Sutur_uf","1.0","","Alfred Galik","0","","","","","","","","","Os occipitale","","","","","","","","","","","","","","","small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A4BB898C-D3AF-46A1-5422-C14FE409DF87","Bone 41","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003267","tooth of upper jaw","","","","","","","0.00041","hand collected","Ovis/Capra","1.0","4.0","dens sup.","","","","","Alfred Galik","dext","right","","","","","","","","m2","","","1.0","","","","","","","","","","","","small","","","","","","","","","m2_2-3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/68DD30E9-9E48-45D5-E347-4B9FB953986D","Bone 42","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003267","tooth of upper jaw","","","","","","","0.00042","hand collected","Ovis/Capra","1.0","3.0","dens sup.","","","","","Alfred Galik","dext","right","","","","","","","","m3","","","1.0","","","","","","","","","","","","small","","","","","","","","","m3_11-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/25BA0028-4BD3-4A2E-B931-CCDFD8D83F9D","Bone 43","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0006849","scapula","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","","","0.00043","hand collected","Ovis/Capra","1.0","6.0","Scapula","","dE_f","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","","","","","","","","","small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/EFAD25EC-067D-4420-F277-B6387860BCFA","Bone 44","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/BD346191-D087-448A-E8D9-7DE49C4CB83C","Turkey","Barcın Höyük","Trench L11","Phase VIB","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0006849","scapula","","","","","","","0.00044","hand collected","Ovis/Capra","1.0","1.0","Scapula","","","1.0","","Alfred Galik","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
