"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Context (5)","Context (6)","Context (7)","Context (8)","Context (9)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Taxon","Element","Side","Reference","Species Comment","Age Data","Part","Size","Species","Sex","Mesh Size","Year","Retrieval Method","Observer","Retrieval %","Volume","Cutmarks","Fusion stages","Distal Fusion","Comments","Weight","Proximal Fusion","SDO (unfused)","DPA (unfused)","BPC (unfused)","Sample No","Number of Elements","GB","GL","DC","Species Certain","Bp","Age group","GL (unfused)","BPC","Bd","SD","Dp (unfused)","Bp (unfused)","Stratum","LG","GLP","BG","GB (unfused)","LF","HP","Ld","BF","GLm","GL1","Dm","Dl","DPA","Bd (unfused)","Dp","BFp","Dd (unfused)","Dd","LO (unfused)","SBV","DC (unfused)","b measurement","a measurement","H","BPC (unfused/neonate)","GH","LmT","BFd"
"http://opencontext.org/subjects/TESTSPA0000004663","Bone Ref# 33","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","","","http://purl.obolibrary.org/obo/UBERON_0001098","incisor tooth","","","","","","","Not Identifiable","Teeth","","33.0","Not Identifiable","","Fragments","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","51.5","","","","","","93.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006742","Bone Ref# 34","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004301","middle phalanx","","","","","","","Vulpes vulpes","Middle Phalanx","Left","34.0","vulpes","NA","Complete","<2 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006743","Bone Ref# 35","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004301","middle phalanx","","","","","","","Vulpes vulpes","Middle Phalanx","NA","35.0","vulpes","Adult","Complete","<2 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006667","Bone Ref# 36","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004301","middle phalanx","","","","","","","Vulpes vulpes","Middle Phalanx","Right","36.0","vulpes","pourus bone","Proximal end","2-5 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006668","Bone Ref# 37","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","","","","","Vulpes vulpes","Proximal Phalanx","","37.0","vulpes","","Proximal end","2-5 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006744","Bone Ref# 38","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","","","","","Vulpes vulpes","Proximal Phalanx","Right","38.0","vulpes","","Proximal end","<2 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006745","Bone Ref# 39","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","","","","","Vulpes vulpes","Proximal Phalanx","NA","39.0","vulpes","NA","Proximal end","<2 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006746","Bone Ref# 40","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","","","","","Vulpes vulpes","Proximal Phalanx","NA","40.0","vulpes","NA","Distal end","<2 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006747","Bone Ref# 41","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004300","distal phalanx","","","","","","","Vulpes vulpes","Distal Phalanx","NA","41.0","vulpes","Adult","Complete","<2 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006669","Bone Ref# 42","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0004300","distal phalanx","","","","","","","Vulpes vulpes","Distal Phalanx","","42.0","vulpes","","Complete","2-5 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004442","Bone Ref# 43","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/10840","Lepus","http://purl.obolibrary.org/obo/UBERON_0002395","talus","","","","","","","Lepus sp.","Astragalus","Right","43.0","Lepus","","Complete","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004443","Bone Ref# 44","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/10840","Lepus","http://purl.obolibrary.org/obo/UBERON_0002395","talus","","","","","","","Lepus sp.","Astragalus","Right","44.0","Lepus","","Complete","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006058","Bone Ref# 45","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0003651; http://purl.obolibrary.org/obo/UBERON_0003653; http://purl.obolibrary.org/obo/UBERON_0013588; http://purl.obolibrary.org/obo/UBERON_0003652","metatarsal bone of digit 2; metatarsal bone of digit 4; fused metatarsal bones 3 and 4; metatarsal bone of digit 3","","","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-unfused","Distal epiphysis unfused","Ovis sp.","Metatarsal","","45.0","Ovis","Distal end unfused","Distal epiphysis","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","Under 1.5-2.25 yrs","distal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006617","Bone Ref# 46","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/4445650; http://eol.org/pages/42318","Sus scrofa domesticus; Sus","http://purl.obolibrary.org/obo/UBERON_0013586; http://purl.obolibrary.org/obo/UBERON_0003821","fused metapodial bones 3 and 4; metapodium bone","","","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","Sus scrofa","Metapodial","","46.0","Sus","Fused","Distal end  III OR IV","<2 cm","scrofa","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","Over 2-2.5 yrs","distal fused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006748","Bone Ref# 47","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","Vulpes vulpes","Cranium","NA","47.0","vulpes","Unfused","Parietal","<2 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","16.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006670","Bone Ref# 48","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","Vulpes vulpes","Cranium","NA","48.0","vulpes","Fused","Parietal","2-5 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
